album_uri,album_name,album_img,album_release_date,album_release_year,album_popularity,track_name,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,artist
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,Heartbreak Warfare,4gs07VlJST4bdxGbBsXVue,0.624,0.554,D,-8.113,major,0.0225,0.191,0.00131,0.299,0.311,97.031,269720,4,D major,65,John Mayer
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,All We Ever Do Is Say Goodbye,5DydMbw2U5Oh1OckJIsniN,0.559,0.51,F,-8.294,minor,0.0247,0.288,5.31e-5,0.242,0.327,129.881,275267,4,F minor,60,John Mayer
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,Half of My Heart,7hR5toSPEgwFZ78jfHdANM,0.681,0.593,F,-9.327,major,0.0251,0.435,1.17e-4,0.106,0.731,115.058,250373,4,F major,65,John Mayer
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,Who Says,0HLWvLKQWpFdPhgk6ym58n,0.584,0.509,D,-13.109,major,0.0287,0.267,0.00252,0.36,0.367,90.457,175480,4,D major,69,John Mayer
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,Perfectly Lonely,42dbDZX9bsEGqMZWYmnR7J,0.678,0.53,C,-8.515,major,0.024,0.00987,2.74e-4,0.0437,0.678,91.779,268093,4,C major,60,John Mayer
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,Assassin,6OXt9aSIr4DSxSR3Qjrtgp,0.54,0.643,B,-9.088,minor,0.0485,0.302,1.35e-4,0.0881,0.593,159.929,314853,4,B minor,54,John Mayer
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,Crossroads,4WBmkMJyWubRXRLYk8t9SI,0.894,0.507,G,-6.945,major,0.0564,0.221,0.0661,0.0642,0.916,114.216,149387,4,G major,53,John Mayer
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,War of My Life,1Jc3tGa11ITNgph0yewlqn,0.763,0.428,F#,-13.486,minor,0.032,0.354,0.0889,0.106,0.474,117.938,255120,4,F# minor,53,John Mayer
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,Edge of Desire,5gbxzSqABThINGDb7vIiwe,0.606,0.441,A,-9.303,major,0.0272,0.326,0.0128,0.116,0.455,66.443,332067,3,A major,62,John Mayer
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,Do You Know Me,7BgGj9choLPeJJOflkaAhB,0.538,0.317,E,-15.237,minor,0.0299,0.887,0.424,0.112,0.272,79.929,150320,4,E minor,51,John Mayer
1V5vQRMWTNGmqwxY8jMVou,Battle Studies,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,2009-11-13,65,"Friends, Lovers or Nothing",1wkaoS4jTVXYMUWHKVFZTk,0.526,0.672,A,-7.89,major,0.029,0.0266,0.014,0.133,0.388,134.332,359240,4,A major,53,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,Queen of California,0CETmgFGt8Ne8vLnaLcduU,0.536,0.738,E,-11.02,major,0.031,0.638,0.446,0.0736,0.707,83.048,250133,4,E major,62,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,The Age of Worry,1RywwImkBFUEVcRTBmw7vL,0.508,0.362,G,-9.24,major,0.0251,0.342,4.48e-5,0.146,0.294,67.339,157587,4,G major,58,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,Shadow Days,3RgR3cFZ6xh7MlB9DURK6e,0.52,0.559,D,-9.615,major,0.0254,0.0736,0.349,0.116,0.254,146.944,228173,4,D major,58,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,Speak For Me,7cZ3yjXUsoDsSAUtnf0F8V,0.687,0.379,A,-11.473,major,0.0284,0.572,0.0104,0.129,0.173,112.951,224680,4,A major,52,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,Something Like Olivia,1aiDlPLPljMFUylWjMZras,0.771,0.424,G,-12.156,major,0.0374,0.595,3.72e-4,0.0788,0.638,98.795,180627,4,G major,61,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,Born and Raised,5RYTpsSI7op7UZznXWqhIP,0.656,0.375,C,-9.205,major,0.0248,0.355,0.0069,0.279,0.313,131.8,287640,4,C major,59,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,If I Ever Get Around To Living,6Oi3mUl8WwfTVRqEwByZ7R,0.559,0.468,C,-12.738,major,0.0284,0.532,0.129,0.257,0.316,80.014,321720,4,C major,53,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,Love Is A Verb,03XjpGGdsIPouALXem2Cku,0.738,0.284,A,-12,major,0.0425,0.445,0.00129,0.119,0.461,65.977,144400,4,A major,58,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,"Walt Grace's Submarine Test, January 1967",5S3NpJBqacEUrxceiAy5lI,0.44,0.372,F#,-10.6,major,0.0328,0.798,5.64e-5,0.118,0.281,159.887,307987,4,F# major,53,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,"Whiskey, Whiskey, Whiskey",50YQFbfIVk2XMnVFKAuuib,0.414,0.421,E,-9.488,minor,0.0331,0.294,8.21e-4,0.135,0.185,113.108,278667,5,E minor,55,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,A Face To Call Home,601913bnwOH19HblKXMr2d,0.529,0.375,D,-10.59,major,0.0247,0.305,3.29e-5,0.0861,0.275,136.071,285307,4,D major,52,John Mayer
6S0BIiWtnqU0PtumXMpin0,Born and Raised,https://i.scdn.co/image/e176f41b0424fe163f85d12df116ea15ac7351e2,2012-05-18,2012-05-18,62,Born and Raised - Reprise,5pmEPJ1DnCLqQkUT4B2wAp,0.71,0.439,G,-8.56,major,0.0242,0.646,0.00686,0.133,0.638,107.983,120707,4,G major,50,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,Wildfire,0QTCTu0CXv4X1JEE4gNpGv,0.719,0.665,G#,-8.589,major,0.0331,0.15,9.2e-4,0.144,0.763,96.999,253493,4,G# major,64,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,Dear Marie,5Aq5TIy9jVK70aL7xcE9oa,0.601,0.36,A,-10.909,major,0.0262,0.796,0.437,0.0883,0.494,94.999,222720,4,A major,62,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,Waitin' On The Day,58ImA5yX8b5UkLy9MDXwWO,0.656,0.438,G,-8.631,major,0.0282,0.797,0.0522,0.142,0.305,119.996,273067,4,G major,59,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,Paper Doll,5FDh0G5oQ2UD9JxWiDCT1x,0.658,0.475,G,-11.703,major,0.0292,0.521,0.0067,0.176,0.685,153.851,257387,4,G major,62,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,Call Me The Breeze,2c4FRqXnna2YeC4lShVONV,0.628,0.662,C#,-9.731,minor,0.0463,0.424,0.252,0.0781,0.892,174.096,205360,4,C# minor,54,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,Who You Love,7IByJvSqRFltGyiiIiL4wn,0.694,0.351,A,-10.92,major,0.0382,0.813,0.00165,0.097,0.691,145.907,249933,4,A major,66,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,I Will Be Found (Lost At Sea),05Ez6KwjICkscWQVTsT3f5,0.563,0.401,F,-9.073,major,0.0243,0.415,0.00305,0.158,0.277,139.863,241347,4,F major,59,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,Wildfire,4wOYt5nULk1Cu8pwJWk26m,0.505,0.119,G,-17.252,major,0.0425,0.893,0,0.198,0.371,85.953,85840,4,G major,57,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,You're No One 'Til Someone Lets You Down,6zQ1OjnGS4GiEOHje3tDX3,0.578,0.501,C,-12.01,major,0.0296,0.306,1.39e-4,0.209,0.807,96.122,165e3,4,C major,51,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,Badge And Gun,4dnwtykvirYJPQOL0OgL6B,0.611,0.259,G,-12.069,major,0.0302,0.863,0,0.108,0.429,128.89,192307,4,G major,52,John Mayer
712VoD72K500yLhhgqCyVe,Paradise Valley,https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938,2013-08-16,2013-08-16,64,On The Way Home,4Fz1WWr5o0OrlIcZxcyZtK,0,0.0721,D,-22.48,major,0,0.618,0.694,0,0,0,7229,0,D major,52,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,Still Feel Like Your Man,1LM6t24SjQr2bJHqeGIR4U,0.858,0.6,D,-6.677,major,0.063,0.547,0.00113,0.132,0.513,106.023,234920,4,D major,67,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,Emoji of a Wave,5ddXMXmXZ2FN4iliTG20nO,0.494,0.365,B,-8.92,major,0.0279,0.771,9.78e-4,0.139,0.191,165.766,239667,4,B major,66,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,Helpless,701DK0It9f7iurRnzKvF0y,0.761,0.598,A,-5.838,minor,0.0268,0.151,0.00259,0.0314,0.937,103.978,249120,4,A minor,64,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,Love on the Weekend,0oiCeOPwm4zhwfyIpAE37y,0.718,0.583,G,-7.884,major,0.0288,0.623,6.62e-4,0.0612,0.422,119.97,212320,4,G major,65,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,In the Blood,77Y57qRJBvkGCUw9qs0qMg,0.546,0.657,G#,-6.526,major,0.0255,0.386,1.03e-5,0.0983,0.52,80.007,243667,4,G# major,71,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,Changing,6eIygPhGcBFKKcxlGTJlY0,0.444,0.336,C,-7.778,major,0.0282,0.587,0.00274,0.132,0.392,183.345,213080,3,C major,62,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,"Theme from ""The Search for Everything""",1G4s7WkhgmdQvYaGCHjw1G,0.595,0.337,G,-11.06,major,0.0263,0.897,0.935,0.121,0.362,90.973,111773,4,G major,60,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,Moving On and Getting Over,1crSsvtU9wZB15dIQXV2QH,0.85,0.461,F#,-9.018,minor,0.053900000000000003,0.591,0.0409,0.1,0.628,94.038,265360,4,F# minor,65,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,Never on the Day You Leave,3TQbr3G3U5wlwEJejmqC1F,0.535,0.354,D,-8.61,major,0.026,0.73,1.24e-5,0.138,0.22,139.889,220867,4,D major,65,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,Rosie,5KsLlcmWDoHUoJFzRw14wD,0.758,0.465,G,-6.547,major,0.0374,0.489,5.21e-5,0.116,0.759,138.902,240627,4,G major,66,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,Roll it on Home,0Zrug5Ry3x6x60lohpEU0C,0.611,0.696,D,-6.737,major,0.0302,0.624,0.014,0.124,0.706,154.954,202813,4,D major,61,John Mayer
0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,https://i.scdn.co/image/dfa9264c5427a0dfcfdf99a6592d608b42420e84,2017-04-14,2017-04-14,70,You're Gonna Live Forever in Me,51lPx6ZCSalL2kvSrDUyJc,0.538,0.131,G,-14.104,major,0.0316,0.983,0.00522,0.156,0.32,136.149,190013,4,G major,65,John Mayer
